id,plan_id,version_number,label,status,effective_from,effective_to,published_at,changelog,is_demo,natural_key_plan_id
a335c6a7-0f02-592d-9bea-934e934a19e9,cca91b29-d969-57f5-afc6-88a8dfd931d5,1,01/04/2025 / Mensual,draft,,,,Staged from matriz_consolidada_coveru PLANES. Not published.,False,SALUD-STAR15-70-10000-RET
409529da-ad1f-5dd0-8507-233ab32689ac,89a92818-f189-5175-9942-730765cdb1d3,1,01/04/2025 / Mensual,draft,,,,Staged from matriz_consolidada_coveru PLANES. Not published.,False,SALUD-STAR15-70-1500
de56790a-bb10-57cb-ac5d-91fd144a9055,8921cbda-3173-55a1-91fa-85278dd84525,1,01/04/2025 / Mensual,draft,,,,Staged from matriz_consolidada_coveru PLANES. Not published.,False,SALUD-STAR15-70-2500
bf7dd6a5-5f78-51c5-9898-c894431c5358,6327d028-01e2-562c-82d0-ad27d2b074f7,1,01/04/2025 / Mensual,draft,,,,Staged from matriz_consolidada_coveru PLANES. Not published.,False,SALUD-STAR15-70-5000-RET
b0258679-e4bf-5cd0-8865-7c4666a139c8,b1fd72a0-f12b-51cb-bb09-cbffd8663ef9,1,01/04/2025 / Mensual,draft,,,,Staged from matriz_consolidada_coveru PLANES. Not published.,False,SALUD-STAR30-90
cb0d81fa-05f7-59c2-8499-f96166e133b3,e929db13-8d0d-536a-8fe7-371ee5eb66c6,1,01/04/2025 / Mensual,draft,,,,Staged from matriz_consolidada_coveru PLANES. Not published.,False,SALUD-STAR30-90-LITE
df30f164-20fa-5c11-924f-8751ffdb5000,0b82f2a2-41de-5cdd-83a4-c6bfa5283770,1,01/04/2025 / Mensual,draft,,,,Staged from matriz_consolidada_coveru PLANES. Not published.,False,SALUD-STAR30-90-10000-RET
f1303208-38dd-52ef-beb5-b0256aea85e6,b7a3dd50-8e00-541c-8540-fa1f8f41ce69,1,01/04/2025 / Mensual,draft,,,,Staged from matriz_consolidada_coveru PLANES. Not published.,False,SALUD-STAR30-90-1500
4121e18a-0af7-59cc-8ab7-c73e94a8de09,225007bd-b5db-5eed-a75c-6b13c4758a6c,1,01/04/2025 / Mensual,draft,,,,Staged from matriz_consolidada_coveru PLANES. Not published.,False,SALUD-STAR30-90-2500
3a338f1d-35b5-5c2f-8aff-9a7f1be0f6e4,ff02108e-adb1-5565-a97f-6b9ce5fcf47c,1,01/04/2025 / Mensual,draft,,,,Staged from matriz_consolidada_coveru PLANES. Not published.,False,SALUD-STAR30-90-5000
